name,affiliation,homepage,scholarid
Jichen Zhu,IT University of Copenhagen,https://pure.itu.dk/portal/da/persons/jichen-zhu,t5AZ2-AAAAAJ
Jicheng Hu,Wuhan University,http://cs.whu.edu.cn/teacherinfo.aspx?id=219,NOSCHOLARPAGE
Jicong Fan 0001,CUHK (SZ),https://jicongfan.github.io,vdJsnhIAAAAJ
Jidong Zhai,Tsinghua University,http://pacman.cs.tsinghua.edu.cn/~zjd,NOSCHOLARPAGE
Jie (Jayne) Wu,University of Tennessee,http://www.eecs.utk.edu/people/faculty/jwu10,oXoWM_QAAAAJ
Jie Cao 0010,University of Oklahoma,https://mlciv.com,McBrjX4AAAAJ
Jie Chen 0026,Hong Kong Baptist University,http://www.comp.hkbu.edu.hk/~chenjie,qrWi1RYAAAAJ
Jie Chen 0027,Shenzhen University,https://arikcj.github.io,709V_rcAAAAJ
Jie Ding 0002,University of Minnesota,https://jding.org,ZyqvoqcAAAAJ
Jie Gao 0001,Rutgers University,https://sites.rutgers.edu/jie-gao,P1CMmgEAAAAJ
Jie Gu 0001,Northwestern University,http://users.eecs.northwestern.edu/~jgu,HP-yzF0AAAAJ
Jie Hao,BUPT,https://scss.bupt.edu.cn/info/1063/3808.htm,z26c40QAAAAJ
Jie Jiang 0011,SUSTech,http://cse.sustech.edu.cn/faculty/~jiangj,RTWu4e0AAAAJ
Jie Li 0001,Xidian University,https://web.xidian.edu.cn/leejie,k1YohAwAAAAJ
Jie Li 0002,Shanghai Jiao Tong University,https://www.cs.sjtu.edu.cn/~lijie,Krl5HRcAAAAJ
Jie Lin,Xidian University,https://web.xidian.edu.cn/jlin,sWyUeTAAAAAJ
Jie Lu 0001,University of Technology Sydney,https://www.uts.edu.au/staff/jie.lu,KKo7jCMAAAAJ
Jie Lu 0007,ShanghaiTech University,http://faculty.sist.shanghaitech.edu.cn/faculty/lujie,ShCBK4oAAAAJ
Jie Ren,College of William and Mary,https://www.wm.edu/as/computerscience/people/ren_jie.php,3PjCzH4AAAAJ
Jie Shao 0001,UESTC,http://cfm.uestc.edu.cn/~shaojie,ikbw5okAAAAJ
Jie Shen 0005,Stevens Institute of Technology,https://sites.google.com/site/jieshensjtu,Em5N8u0AAAAJ
Jie Shen 0009,University of Michigan-Dearborn,https://www-personal.umd.umich.edu/~shen,NOSCHOLARPAGE
Jie Shen 0013,UESTC,https://www.en.scse.uestc.edu.cn/info/1085/2058.htm,NOSCHOLARPAGE
Jie Tang 0001,Tsinghua University,http://keg.cs.tsinghua.edu.cn/jietang,n1zDCkQAAAAJ
Jie Wang 0002,University of Massachusetts Lowell,http://www.cs.uml.edu/~wang,5tvHmuMAAAAJ
Jie Wei,CUNY,https://www.ccny.cuny.edu/profiles/jie-wei,VOuKF7sAAAAJ
Jie Wen 0001,Harbin Institute of Technology,https://faculty.hitsz.edu.cn/wenjie,bsTnbo4AAAAJ
Jie Wu 0001,Temple University,https://cis.temple.edu/~wu,BVlfmXMAAAAJ
Jie Wu 0003,Fudan University,http://www.cs.fudan.edu.cn/en/?page_id=2258,NOSCHOLARPAGE
Jie Wu 0013,University of Tennessee,http://www.eecs.utk.edu/people/faculty/jwu10,oXoWM_QAAAAJ
Jie Xiong 0001,Nanyang Technological University,https://dr.ntu.edu.sg/cris/rp/rp02346,GR9VzaMAAAAJ
Jie Xu 0002,CUHK (SZ),https://myweb.cuhk.edu.cn/xujie,HPUG2jwAAAAJ
Jie Xu 0007,University of Leeds,https://eps.leeds.ac.uk/computing/staff/331/professor-jie-xu,_KsRPiAAAAAJ
Jie Xue 0003,NYU Shanghai,https://jie-xue.github.io,_ROFeyAAAAAJ
Jie Yang 0003,Florida State University,http://www.cs.fsu.edu/~jieyang,2futSMoAAAAJ
Jie Yang 0028,TU Delft,https://www.wis.ewi.tudelft.nl/yang,DAlsOOEAAAAJ
Jie Ying Wu,Vanderbilt University,https://engineering.vanderbilt.edu/bio/?pid=jieying-wu,Wrq_fDEAAAAJ
Jie Zhang 0002,Nanyang Technological University,https://www3.ntu.edu.sg/home/zhangj,R4OuQ2YAAAAJ
Jie Zhang 0008,University of Southampton,https://www.ecs.soton.ac.uk/people/jz5c16,LfPixcYAAAAJ
Jie Zhang 0048,Peking University,https://cs.pku.edu.cn/info/1177/3080.htm,I5Zv078AAAAJ
Jie Zhang 0050,King's College London,https://sites.google.com/view/jie-zhang,rPWRqf8AAAAJ
Jie Zhang 0059,Queen's University Belfast,https://pure.qub.ac.uk/en/persons/jie-zhang,NOSCHOLARPAGE
Jie Zhang 0071,Chinese Academy of Sciences,https://vipl.ict.ac.cn/people/_jzhang,hJAhF0sAAAAJ
Jie Zhao 0002,Hunan University,https://yaozhujia.github.io,9EIFPO4AAAAJ
Jie Zhao 0003,Harbin Institute of Technology,http://homepage.hit.edu.cn/zhaojie,NOSCHOLARPAGE
Jie Zheng 0002,ShanghaiTech University,https://shanghaitechzhengjielab.github.io/Zhenglab.github.io/index.htm,evC66XkAAAAJ
Jie Zhou 0022,George Washington University,https://jiezhoucs.github.io,H4ZhjZAAAAAJ
Jiebo Luo 0001,University of Rochester,http://www.cs.rochester.edu/u/jluo,CcbnBvgAAAAJ
Jieh Hsiang,National Taiwan University,http://www.digital.ntu.edu.tw/hsiang,Rxg0ObMAAAAJ
Jiehua Chen 0001,TU Wien,https://www.ac.tuwien.ac.at/jchen,guvQn0EAAAAJ
Jieming Shi 0001,The Hong Kong Polytechnic University,https://www4.comp.polyu.edu.hk/~jiemshi,Zl7vqy8AAAAJ
Jieqiong Zhao,Augusta University,https://jieqiongzhao.github.io,7WgUoKMAAAAJ
Jieru Zhao,Shanghai Jiao Tong University,https://zjru.github.io,c0rOJFwAAAAJ
Jieung Kim,Yonsei University,https://jieung.kim,HbBHX4IAAAAJ
Jieyan Liu,UESTC,https://www.en.scse.uestc.edu.cn/info/1085/2108.htm,NOSCHOLARPAGE
Jieyang Chen,University of Oregon,https://jieyangchen7.github.io,8kSmgzYAAAAJ
Jieyu Zhao 0001,University of Southern California,https://jyzhao.net,9VaGBCQAAAAJ
Jifeng Xuan,Wuhan University,http://jifeng-xuan.com,G3xi5UkAAAAJ
Jignesh M. Patel,Carnegie Mellon University,https://jigneshpatel.org,tOjfnFMAAAAJ
Jiguo Yu,UESTC,https://sise.uestc.edu.cn/info/1035/13088.htm,93fAYMQAAAAJ
Jih-Kwon Peir,University of Florida,https://www.cise.ufl.edu/people/faculty/peir,NOSCHOLARPAGE
Jihad Al Ja'am,Qatar University,http://qspace.qu.edu.qa/handle/10576/61/discover?field=author&filtertype=author&filter_relational_operator=equals&filter=Jaam%2C+Jihad+Mohamad,NOSCHOLARPAGE
Jihad M. Alja'am,Qatar University,http://qspace.qu.edu.qa/handle/10576/61/discover?field=author&filtertype=author&filter_relational_operator=equals&filter=Jaam%2C+Jihad+Mohamad,NOSCHOLARPAGE
Jihad Mohamad Al Ja'am,Qatar University,http://qspace.qu.edu.qa/handle/10576/61/discover?field=author&filtertype=author&filter_relational_operator=equals&filter=Jaam%2C+Jihad+Mohamad,NOSCHOLARPAGE
Jihad Mohamad Al'Jaam,Qatar University,http://qspace.qu.edu.qa/handle/10576/61/discover?field=author&filtertype=author&filter_relational_operator=equals&filter=Jaam%2C+Jihad+Mohamad,NOSCHOLARPAGE
Jihad Mohamad Jaam,Qatar University,http://qspace.qu.edu.qa/handle/10576/61/discover?field=author&filtertype=author&filter_relational_operator=equals&filter=Jaam%2C+Jihad+Mohamad,NOSCHOLARPAGE
Jihong Kim 0001,Seoul National University,http://cares.snu.ac.kr,E9A5Rv8AAAAJ
Jihong Yan,Harbin Institute of Technology,http://homepage.hit.edu.cn/yanjihong,NOSCHOLARPAGE
Jihong Zhu 0001,Tsinghua University,http://www.cs.tsinghua.edu.cn/publish/csen/4923/2014/20140108153546275916040/20140108153546275916040_.html,NOSCHOLARPAGE
Jihua Zhu,Xi'an Jiaotong University,http://zhujh.gr.xjtu.edu.cn,JcN97sQAAAAJ
Jihun Hamm,Tulane University,http://www.cs.tulane.edu/~jhamm3,DdRsMKsAAAAJ
Jihyeok Park,Korea University,https://plrg.korea.ac.kr,0L8m1xIAAAAJ
Jijun Tang,University of South Carolina,https://cse.sc.edu/~jtang,tpkq0ScAAAAJ
Jiliang Tang,Michigan State University,http://www.cse.msu.edu/~tangjili,WtzKMWAAAAAJ
Jiliang Wang,Tsinghua University,http://tns.thss.tsinghua.edu.cn/~jiliang,akREQHQAAAAJ
Jiliang Zhang 0002,Hunan University,http://hardwaresecurity.cn,wSGt-ccAAAAJ
Jilin Hu,Aalborg University,https://homes.cs.aau.dk/~hujilin,6eSvRMkAAAAJ
Jill Dolata,OHSU,http://www.ohsu.edu/xd/health/services/providers/?personid=1686,ztH3uNEAAAAJ
Jilles Vreeken,CISPA Helmholtz Center,http://people.mmci.uni-saarland.de/~jilles,p5HEQfIAAAAJ
Jillian Aurisano,University of Cincinnati,https://researchdirectory.uc.edu/p/aurisajm,siaXmI8AAAAJ
Jim Alves-Foss,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/jim-alves-foss,dOaERUAAAAAJ
Jim Austin,University of York,https://www-users.cs.york.ac.uk/~austin,xpZL8d8AAAAJ
Jim Basilakis,Western Sydney University,https://www.westernsydney.edu.au/staff_profiles/WSU/doctor_jim_basilakis,DH5hRWUAAAAJ
Jim Bezdek,University of Melbourne,https://findanexpert.unimelb.edu.au/profile/22301-jim-bezdek,kXy4LAMAAAAJ
Jim Buffenbarger,Boise State University,https://www.boisestate.edu/coen-cs/people/faculty/jim-buffenbarger,fY5q3E0AAAAJ
Jim Canning,University of Massachusetts Lowell,https://www.uml.edu/Honors/People/canning-james.aspx,1V__UcAAAAAJ
Jim Carter,University of Saskatchewan,http://artsandscience.usask.ca/profile/JCarter,v_YyMagAAAAJ
Jim Davies,University of Oxford,http://www.cs.ox.ac.uk/jim.davies,b8iAzGAAAAAJ
Jim Davis,Ohio State University,http://web.cse.ohio-state.edu/~jwdavis,Jd6nw80AAAAJ
Jim Demmel,Univ. of California - Berkeley,https://www.cs.berkeley.edu/~demmel,NOSCHOLARPAGE
Jim Dowling,KTH Royal Institute of Technology,https://www.kth.se/profile/jdowling,MnSM1RMAAAAJ
Jim Foley 0001,Georgia Institute of Technology,http://www.cc.gatech.edu/fac/Jim.Foley/foley.html,GmcChLIAAAAJ
Jim Greer,University of Saskatchewan,https://teaching.usask.ca/about/staff/jim-greer.php,gQg14r8AAAAJ
Jim Griffioen,University of Kentucky,http://protocols.netlab.uky.edu/~griff,NOSCHOLARPAGE
Jim Hendler,Rensselaer Polytechnic Institute,http://www.cs.rpi.edu/~hendler,JNPbTdIAAAAJ
Jim Herbsleb,Carnegie Mellon University,http://herbsleb.org,NOSCHOLARPAGE
Jim Hollan,Univ. of California - San Diego,http://hci.ucsd.edu/hollan,LOFYnLkAAAAJ
Jim Ji,Texas A&M at Qatar,https://www.qatar.tamu.edu/programs/ecen/faculty-and-staff/duplicate-of-dr.-luc-vechot,i_OEg60AAAAJ
Jim Laird,University of Bath,http://www.bath.ac.uk/comp-sci/contacts/academics/james_laird,_Gi9Hl4AAAAJ
Jim Lathrop,Iowa State University,https://www.cs.iastate.edu/people/jim-lathrop,NOSCHOLARPAGE
Jim Leone,Rochester Institute of Technology,http://www.ist.rit.edu/~leone,ivIz4JYAAAAJ
Jim Little 0001,University of British Columbia,http://www.cs.ubc.ca/~little,a0za4V8AAAAJ
Jim Martin,Clemson University,https://people.cs.clemson.edu/~jmarty,66VE-3MAAAAJ
Jim Martin 0001,Clemson University,https://people.cs.clemson.edu/~jmarty,66VE-3MAAAAJ
Jim McCann,Carnegie Mellon University,http://www.cs.cmu.edu/~jmccann,NOSCHOLARPAGE
Jim Purtilo,University of Maryland - College Park,https://seam.cs.umd.edu/purtilo,5-O2lzIAAAAJ
Jim R. Davies,University of Oxford,http://www.cs.ox.ac.uk/jim.davies,w_UPj9YAAAAJ
Jim Rehg,Univ. of Illinois at Urbana-Champaign,http://rehg.org,8kA3eDwAAAAJ
Jim Waldo,Harvard University,https://www.seas.harvard.edu/directory/waldo,A6y_bqkAAAAJ
Jim Warren 0001,University of Auckland,https://www.cs.auckland.ac.nz/~jim,67P38dMAAAAJ
Jim Whitehead,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/ejw,_2UkAYEAAAAJ
Jim Woodcock,University of York,https://www-users.cs.york.ac.uk/~jim,bO-FeTIAAAAJ
Jimeng Sun 0001,Univ. of Illinois at Urbana-Champaign,http://sunlab.org,9jmmp5sAAAAJ
Jiming Liu 0001,Hong Kong Baptist University,http://www.comp.hkbu.edu.hk/~jiming,Il6ArO0AAAAJ
Jimmy Ba,Vector Institute,https://jimmylba.github.io,
Jimmy H. M. Lee,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/~jlee,3IV-UTsAAAAJ
Jimmy Ho-Man Lee,Chinese University of Hong Kong,https://www.cse.cuhk.edu.hk/~jlee,3IV-UTsAAAAJ
Jimmy J. Lin,University of Waterloo,https://cs.uwaterloo.ca/~jimmylin,0EWw1z8AAAAJ
Jimmy Jiang Liu,SUSTech,https://faculty.sustech.edu.cn/liuj,NOSCHOLARPAGE
Jimmy Lin,University of Waterloo,https://cs.uwaterloo.ca/~jimmylin,0EWw1z8AAAAJ
Jimson Mathew,IIT Patna,https://iitp.ac.in/index.php/departments/engineering/computer-science-a-engineering/people/faculty/1502-dr-jimson-mathew.html,NOSCHOLARPAGE
Jin Chen 0004,University of Kentucky,https://www.engr.uky.edu/directory/chen-jin,DoBBtIkAAAAJ
Jin Cheng,Fudan University,http://homepage.fudan.edu.cn/chengjin,NOSCHOLARPAGE
Jin Huang 0001,Zhejiang University,http://www.cad.zju.edu.cn/home/hj/index.xml,KLgK108AAAAJ
Jin Huang 0002,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2017/20170413095136757222879/20170413095136757222879_.html,NOSCHOLARPAGE
Jin Huang 0009,Chinese Academy of Sciences,http://www.jin-huang.net/homepage,NOSCHOLARPAGE
Jin Liu 0012,Central South University,https://faculty.csu.edu.cn/liujin1/zh_CN/index.htm,yfS3HzYAAAAJ
Jin Liu 0016,Wuhan University,https://cs.whu.edu.cn/info/1019/2952.htm,NOSCHOLARPAGE
Jin Lu 0001,University of Georgia,https://jinlucs.github.io,FK_W-KIAAAAJ
Jin Ryong Kim,University of Texas at Dallas,https://www.jessekim.com,Evm4Sq0AAAAJ
Jin Song Dong,National University of Singapore,https://www.comp.nus.edu.sg/~dongjs,tuLa1AsAAAAJ
Jin Sun 0007,University of Georgia,https://jinsungit.github.io,Gw10rFEAAAAJ
Jin Tae Kwak,Korea University,https://www.kwaklab.net,NZWxQ-wAAAAJ
Jin Tian 0001,MBZUAI,https://mbzuai.ac.ae/study/faculty/jin-tian,T0crkfoAAAAJ
Jin Wang 0009,Soochow University,http://web.suda.edu.cn/wjin1985/index.html,6LP9SLMAAAAJ
Jin Xu 0002,Peking University,http://eecs.pku.edu.cn/EN/People/Faculty/Detail/?ID=6062,NOSCHOLARPAGE
Jin Young Choi 0002,Seoul National University,https://pil.snu.ac.kr/member,NoEVFWQAAAAJ
Jin Zhang 0001,SUSTech,https://faculty.sustech.edu.cn/zhangj4,JXTz1iYAAAAJ
Jin Zhao 0001,Fudan University,http://www.cs.fudan.edu.cn/?page_id=2033,NOSCHOLARPAGE
Jin Zhou 0003,University of Jinan,https://faculty.ujn.edu.cn/zhoujin/zh_CN/index.htm,NOSCHOLARPAGE
Jin-Hee Cho,Virginia Tech,http://people.cs.vt.edu/~jicho,wToVkEUAAAAJ
Jin-Ho Lee,Seoul National University,https://aisys.snu.ac.kr/team,pm3Fso0AAAAJ
Jin-Jin Li,Shanghai Jiao Tong University,https://dmne.sjtu.edu.cn/dmne/faculty/lijinjin,NOSCHOLARPAGE
Jin-Soo Kim 0001,Seoul National University,https://cse.snu.ac.kr/en/professor/jin-soo-kim,U7b2CX0AAAAJ
Jin-Yi Cai,University of Wisconsin - Madison,http://pages.cs.wisc.edu/~jyc,Yn-Lm_QAAAAJ
Jin-Young Choi,Korea University,https://sites.google.com/view/kuformal,KwPeKQMAAAAJ
Jin-yi Cai,University of Wisconsin - Madison,http://pages.cs.wisc.edu/~jyc,Yn-Lm_QAAAAJ
JinYeong Bak,Sungkyunkwan University,https://hli.skku.edu,oYK9Z_IAAAAJ
Jina Huh-Yoo,Stevens Institute of Technology,https://huhjina.github.io/personal,e4mFUawAAAAJ
Jinah Park,KAIST,http://cgv.kaist.ac.kr/professor,cys-jlsAAAAJ
Jinbo Bi,University of Connecticut,http://www.engr.uconn.edu/~jinbo,fX-IFZsAAAAJ
Jinbo Xu,TTI Chicago,http://ttic.uchicago.edu/~jinbo,nt2-TpIAAAAJ
Jinchuan Chen,Renmin University of China,http://iir.ruc.edu.cn/~jchchen,25xBm5EAAAAJ
Jindong Tan,University of Tennessee,https://mabe.utk.edu/people/jindong-tan,ZhvOqsMAAAAJ
Jindong Wang,College of William and Mary,https://jd92.wang,hBZ_tKsAAAAJ
Jindong Wang 0001,College of William and Mary,https://jd92.wang,hBZ_tKsAAAAJ
Jinfei Liu,Zhejiang University,https://person.zju.edu.cn/0020162,kqAPqYAAAAAJ
Jing (Dave) Tian,Purdue University,https://davejingtian.org,xtclQ8AAAAAJ
Jing (Selena) He,Old Dominion University,http://www.cs.odu.edu/~jhe,r4WtU2oAAAAJ
Jing Deng 0001,UNC - Greensboro,https://home.uncg.edu/~j_deng,8r28SnIAAAAJ
Jing He 0001,Old Dominion University,http://www.cs.odu.edu/~jhe,r4WtU2oAAAAJ
Jing He 0002,Old Dominion University,http://www.cs.odu.edu/~jhe,r4WtU2oAAAAJ
Jing Hua 0001,Wayne State University,http://www.cs.wayne.edu/~jinghua,E0PGasMAAAAJ
Jing Huo,Nanjing University,https://cs.nju.edu.cn/rl/people/huoj/index.htm,HKK1BdgAAAAJ
Jing Jiang 0001,Australian National University,https://comp.anu.edu.au/people/jing-jiang,hVTK2YwAAAAJ
Jing Jiang 0002,University of Technology Sydney,https://www.uts.edu.au/staff/jing.jiang,XFtCe08AAAAJ
Jing Jing Wang,Soochow University,http://scst.suda.edu.cn/11250/list.htm,NOSCHOLARPAGE
Jing Kong,Massachusetts Institute of Technology,http://www.rle.mit.edu/nmeg,WNOWLXAAAAAJ
Jing Li 0002,Case Western Reserve University,https://engineering.case.edu/profiles/jxl175,X6P8JOIAAAAJ
Jing Li 0025,NJIT,https://web.njit.edu/~jingli,eFjZ6jAAAAAJ
Jing Li 0049,The Hong Kong Polytechnic University,http://www4.comp.polyu.edu.hk/~jing1li,jvjOLx4AAAAJ
Jing Li 0055,Wuhan University,https://cs.whu.edu.cn/info/1019/2888.htm,NOSCHOLARPAGE
Jing Li 0073,University of Pennsylvania,https://www.seas.upenn.edu/~janeli/index.html,QGYL3tAAAAAJ
Jing Liao 0001,City University of Hong Kong,https://liaojing.github.io/html/index.html,NOSCHOLARPAGE
Jing Liu 0006,Xidian University,https://faculty.xidian.edu.cn/LJ22/zh_CN/index.htm,kqRxf3MAAAAJ
Jing Ma 0002,Case Western Reserve University,https://jma712.github.io,VLElvX8AAAAJ
Jing Ma 0004,Hong Kong Baptist University,https://majingcuhk.github.io,78Jby0EAAAAJ
Jing Ren 0003,Ontario Tech University,https://engineering.ontariotechu.ca/people/ecse/jing.ren.php,NOSCHOLARPAGE
Jing Selena He,Old Dominion University,http://www.cs.odu.edu/~jhe,r4WtU2oAAAAJ
Jing Sun 0002,University of Auckland,https://www.cs.auckland.ac.nz/~jingsun,GUXAGAYAAAAJ
Jing Wang 0055,Renmin University of China,http://info.ruc.edu.cn/jsky/szdw/ajxjgcx/jsjkxyjsx1/fjs2/c6cd7c6a13334e3da59f08920941bf56.htm,NOSCHOLARPAGE
Jing Wu 0004,Cardiff University,https://www.cardiff.ac.uk/people/view/118177-wu-jing,ms46emIAAAAJ
Jing Xiao 0001,Worcester Polytechnic Institute,https://users.wpi.edu/~jxiao2,NOSCHOLARPAGE
Jing Yang 0001,UNC - Charlotte,https://webpages.uncc.edu/jyang13,r1jAycQAAAAJ
Jing Yuan 0002,University of North Texas,https://computerscience.engineering.unt.edu/people/faculty/jing-yuan,5YOVIlwAAAAJ
Jing Zhang 0001,Renmin University of China,https://xiaojingzi.github.io,T7Wa3GQAAAAJ
Jing Zhang 0052,Australian National University,https://comp.anu.edu.au/people/jing-zhang.md,Qa1DMv8AAAAJ
Jing-Jing Wang,Soochow University,http://scst.suda.edu.cn/11250/list.htm,NOSCHOLARPAGE
Jing-Yu Wang 0001,BUPT,https://teacher.bupt.edu.cn/wangjingyu/en/index.htm,NOSCHOLARPAGE
JingZhao Zhang,Tsinghua University,https://iiis.tsinghua.edu.cn/en/People/Faculty/ZhangJingzhao.htm,8NudxYsAAAAJ
JingZheng Wu,Chinese Academy of Sciences,http://people.ucas.ac.cn/~jingzheng,ePUcUP4AAAAJ
Jingbo Shang,Univ. of California - San Diego,https://shangjingbo1226.github.io,0SkFI4MAAAAJ
Jingcai Guo,The Hong Kong Polytechnic University,https://jingcaiguo.github.io,YjSHPjcAAAAJ
Jingchao Ni,University of Houston,https://nijingchao.github.io,rH9MTZMAAAAJ
Jingcheng Liu 0001,Nanjing University,https://liuexp.github.io,x05pAVUAAAAJ
Jinghui Chen,Pennsylvania State University,https://jinghuichen.github.io,mKia7Y4AAAAJ
Jinghui Cheng,Polytechnique Montreal,https://jhcheng.me,ebhZJVEAAAAJ
Jingjie Li,University of Edinburgh,http://www.inf.ed.ac.uk/people/staff/Jingjie_Li.html,P8qaRuwAAAAJ
Jingjin Yu,Rutgers University,http://jingjinyu.com,jkRa2LEAAAAJ
Jingjing Li 0001,UESTC,https://lijin118.github.io,9x5saoEAAAAJ
Jingjing Wang,Soochow University,http://scst.suda.edu.cn/11250/list.htm,NOSCHOLARPAGE
Jingjing Yao,Texas Tech University,https://www.myweb.ttu.edu/jinyao,GtgdS9AAAAAJ
Jingke Li,Portland State University,https://www.pdx.edu/computer-science/jingke-li,NOSCHOLARPAGE
Jingkuan Song,Tongji University,https://cs.tongji.edu.cn/info/1061/3722.htm,F5Zy9V4AAAAJ
Jingling Sun,UESTC,https://sise.uestc.edu.cn/info/1037/11489.htm,NOSCHOLARPAGE
Jingling Xue,UNSW,http://www.cse.unsw.edu.au/~jingling,oZlds-AAAAAJ
Jingqiang Lin 0001,Chinese Academy of Sciences,http://www.escience.cn/people/linjingqiang/index.html,UimjP5sAAAAJ
Jingru Zhang,Cleveland State University,http://cis.csuohio.edu/~zhang,HxjNIUIAAAAJ
Jingrui He,Univ. of Illinois at Urbana-Champaign,https://www.hejingrui.org,hXpZynkAAAAJ
Jingtao Wang,University of Pittsburgh,https://people.cs.pitt.edu/~jingtaow,BH__nV0AAAAJ
Jingtao Yao,University of Regina,http://www.cs.uregina.ca/People/Profiles/JingTaoYao.html,WHpY3ogAAAAJ
Jinguang Han,Queen's University Belfast,https://www.qub.ac.uk/schools/eeecs/Connect/Staff/BusinessCard/?name=j.han,euLvHOkAAAAJ
Jingwei Li 0001,UESTC,https://jingwei87.github.io,uSv67rIAAAAJ
Jingwen Leng,Shanghai Jiao Tong University,https://www.cs.sjtu.edu.cn/~leng-jw/index.html,L1y8y2MAAAAJ
Jingxian Wang,National University of Singapore,https://wangwireless.com,9j6NeHkAAAAJ
Jingya Wang,ShanghaiTech University,https://sist.shanghaitech.edu.cn/2020/0707/c7499a58578/page.htm,vmvJV_IAAAAJ
Jingya Zhou,Soochow University,http://web.suda.edu.cn/jy_zhou,leNH9TcAAAAJ
Jingye Cai,UESTC,https://www.is.uestc.edu.cn/teachers.do?id=1036,NOSCHOLARPAGE
Jingyi Yu,ShanghaiTech University,http://www.yu-jingyi.com/cv,R9L_AfQAAAAJ
Jingyong Su,Harbin Institute of Technology,http://faculty.hitsz.edu.cn/sujingyong,T8YbHBwAAAAJ
Jingyu Wang 0001,BUPT,https://teacher.bupt.edu.cn/wangjingyu/en/index.htm,NOSCHOLARPAGE
Jingyuan Wang 0001,Beihang University,https://www.bigscity.com/jingyuan-wang,qsLImx8AAAAJ
Jingyuan Yang 0002,Shenzhen University,https://jingyuanyy.github.io,bvxQ_ZkAAAAJ
Jingyuan Zhang,The University of Alabama,http://zhang.cs.ua.edu,NOSCHOLARPAGE
Jingyue Li,NTNU,https://www.ntnu.edu/employees/jingyue.li,ZeBM3ZAAAAAJ
Jingzheng Wu,Chinese Academy of Sciences,http://people.ucas.ac.cn/~jingzheng,ePUcUP4AAAAJ
Jingzhu He,ShanghaiTech University,https://jhe16.github.io,wPs78uIAAAAJ
Jinhang Zuo,City University of Hong Kong,https://jhzuo.github.io,W3YHD10AAAAJ
Jinhao Dong,Renmin University of China,https://djjjjhao.github.io,rhlk1_UAAAAJ
Jinho D. Choi,Emory University,https://cs.emory.edu/~choi/home.html,xdddblAAAAAJ
Jinho Lee,Seoul National University,https://aisys.snu.ac.kr/team,pm3Fso0AAAAJ
Jinhua Cui 0002,Hunan University,https://cimcs.github.io,UCPonvwAAAAJ
Jinhua Guo 0001,University of Michigan-Dearborn,https://www-personal.umd.umich.edu/~jinhua,AKd2NVAAAAAJ
Jinhui Xu 0001,University at Buffalo,https://cse.buffalo.edu/~jinhui,NOSCHOLARPAGE
Jinjian Wu,Xidian University,https://web.xidian.edu.cn/wjj,QsSBP2UAAAAJ
Jinjun Wang,Xi'an Jiaotong University,http://gr.xjtu.edu.cn/web/jinjun/english,Dk7JgNcAAAAJ
Jinjun Xiong,University at Buffalo,https://cse.buffalo.edu/~jinjun,tRt1xPYAAAAJ
Jinku Li,Xidian University,https://web.xidian.edu.cn/jkli,NOSCHOLARPAGE
Jinkyu Jeong,Yonsei University,https://cslab.yonsei.ac.kr/professor,N4ti3HMAAAAJ
